,target,state,year,crop,area,ndvi_1,ndvi_17,ndvi_33,ndvi_49,ndvi_65,ndvi_81,ndvi_97,ndvi_113,ndvi_129,ndvi_145,ndvi_161,ndvi_177,ndvi_193,ndvi_209,ndvi_225,ndvi_241,ndvi_257,ndvi_273,ndvi_289,ndvi_305,ndvi_321,ndvi_337,ndvi_353,prec_1,prec_32,prec_60,prec_91,prec_121,prec_152,prec_182,prec_213,prec_244,prec_274,prec_305,prec_335,temp_1,temp_9,temp_17,temp_25,temp_33,temp_41,temp_49,temp_57,temp_65,temp_73,temp_81,temp_89,temp_97,temp_105,temp_113,temp_121,temp_129,temp_137,temp_145,temp_153,temp_161,temp_169,temp_177,temp_185,temp_193,temp_201,temp_209,temp_217,temp_225,temp_233,temp_241,temp_249,temp_257,temp_265,temp_273,temp_281,temp_289,temp_297,temp_305,temp_313,temp_321,temp_329,temp_337,temp_345,temp_353,temp_361
297,158.0,Ohio,2004,corn,3350000,2953.856,831.023,1724.657,3133.915,3423.28,3821.666,4300.574,5594.142,6145.384,6656.583,7225.487,7269.727,7580.784,8086.552,7882.043,7454.677,6660.168,6218.199,4716.631,4653.829,4014.746,3892.063,2615.333,0.003,0.002,0.004,0.003,0.005,0.004,0.004,0.003,0.004,0.002,0.004,0.003,13568.769,13430.737,13362.716,13158.197,13539.44,13662.577,13958.867,14121.232,14160.571,14174.439,14223.233,14378.425,14600.565,14780.672,14617.414,14689.722,15046.39,14861.016,14809.644,14976.819,15010.895,14956.412,14990.356,15018.792,15035.308,14911.245,15024.932,14830.301,14858.741,14892.362,14879.567,14964.953,14837.203,14932.134,14675.397,14653.397,14299.456,14626.124,14372.209,14109.79,14109.579,13948.584,14028.059,13722.272,13508.395,13466.8
298,143.0,Ohio,2005,corn,3450000,3325.766,775.422,2499.859,2341.732,3167.85,3718.651,4126.697,5337.86,6081.833,6194.058,6513.849,7213.122,8064.749,7920.227,7742.425,7504.076,6532.544,6198.221,5489.103,4764.216,3845.362,1194.002,1857.6,0.005,0.002,0.002,0.004,0.002,0.002,0.003,0.004,0.002,0.002,0.003,0.002,13950.059,13710.194,13170.823,13434.126,13719.543,14099.713,13692.394,13766.634,13890.776,14155.603,14291.482,14627.934,14811.58,14957.561,14427.251,14751.913,14835.317,14808.751,14877.85,15201.584,14992.288,15211.35,15196.196,15128.58,15074.396,15106.045,15147.793,15129.842,15095.252,14989.38,14951.661,15057.738,15000.316,14808.141,14899.22,14708.824,14622.906,14345.006,14364.781,14311.194,13977.957,13689.39,13349.893,13411.975,13444.507,13926.058
299,159.0,Ohio,2006,corn,3150000,3748.539,3786.175,2617.188,3409.742,3598.074,3846.526,4569.535,5613.734,5971.754,6578.096,6760.283,7436.686,7850.533,7945.557,7686.87,7543.017,6689.728,5974.018,4770.966,4439.666,4198.407,3698.619,3936.59,0.003,0.002,0.003,0.004,0.004,0.003,0.004,0.003,0.004,0.004,0.003,0.003,13841.539,14015.051,13929.256,13998.092,13645.067,13932.939,13905.833,13942.513,14079.427,14097.552,14312.888,14539.002,14666.392,14795.793,14724.844,14859.459,14827.362,14672.107,15123.959,14996.243,15073.774,15007.973,14996.289,14941.176,15120.473,15001.567,15098.603,15049.36,15006.563,14996.933,14721.389,14915.092,14689.44,14710.407,14647.832,14589.571,14329.088,14293.043,14042.774,14450.362,14147.678,14103.873,13791.994,14122.151,13935.237,14015.39
300,150.0,Ohio,2007,corn,3850000,3825.422,3017.896,446.574,1877.17,3273.522,4238.461,4265.135,5326.913,5797.251,6630.648,6500.641,7225.521,7473.054,7969.453,7988.39,7534.985,6527.989,5999.469,5251.528,5002.808,4366.193,911.267,3609.941,0.004,0.002,0.003,0.003,0.001,0.002,0.002,0.004,0.002,0.003,0.003,0.004,13911.744,13693.112,13661.842,13484.665,13141.947,13140.286,13599.705,13945.486,14193.571,14160.557,14607.762,14758.678,14324.896,14802.156,14853.981,14822.657,15047.945,15097.043,15199.175,15030.2,15203.239,15147.004,15071.753,15161.296,15061.942,14896.125,15140.836,15063.577,15066.305,15060.778,15110.004,14933.107,14949.738,15014.254,15036.591,14865.239,14759.593,14449.874,14339.362,14328.736,14006.73,13873.868,13552.34,13565.975,13840.879,13915.238
301,131.0,Ohio,2008,corn,3300000,2945.275,3462.048,1868.405,876.096,2225.829,3461.953,4089.757,5273.543,6101.672,6138.393,6748.631,7313.632,7568.734,7823.238,7619.118,7306.118,6430.373,5614.17,5070.86,4102.47,3229.878,2927.437,3442.894,0.002,0.005,0.006,0.003,0.004,0.005,0.003,0.002,0.002,0.001,0.002,0.004,13633.795,13906.151,13517.944,13470.246,13985.313,13568.314,13511.728,13723.501,13804.694,14111.544,14181.128,14329.043,14692.452,14820.977,14870.437,14766.812,14688.543,14633.018,14904.9,15068.026,15099.751,14965.028,14947.722,15015.566,15079.488,14985.739,15054.846,14912.448,14990.33,15030.979,15133.802,14857.821,14860.038,14987.207,14705.028,14853.994,14491.271,14263.832,14650.367,14415.723,13741.774,13840.298,13637.408,13637.691,13726.596,13863.174
302,171.0,Ohio,2009,corn,3350000,2671.544,425.796,2387.912,2992.047,3344.969,3580.223,3996.823,4333.258,6053.731,6409.142,6823.691,7240.423,7389.09,8045.022,7978.662,7812.906,6996.34,5859.146,4852.902,4337.575,4260.125,3789.4,3042.616,0.003,0.002,0.002,0.004,0.004,0.004,0.003,0.002,0.003,0.004,0.001,0.003,13662.716,12984.551,13486.963,13549.817,13544.023,13900.754,13799.913,13833.624,14232.454,14501.972,14510.029,14470.635,14491.989,14761.177,14978.584,14666.886,14806.177,15012.087,14907.002,14953.879,14999.785,15132.738,15025.564,15029.341,15009.392,14904.142,14872.575,14979.2,15073.629,14930.837,14853.593,14842.002,14900.932,14589.314,14519.182,14310.264,14405.949,14493.119,14393.864,14375.825,14285.018,14058.317,13730.747,13665.068,13746.557,13737.28
303,160.0,Ohio,2010,corn,3450000,688.591,1902.455,154.947,484.199,3392.892,3791.242,4616.066,5866.587,6035.724,6441.072,7055.344,7547.063,7800.762,7974.78,7865.555,6848.878,5954.52,5183.373,4612.638,4103.204,3898.327,1227.709,3456.633,0.002,0.003,0.003,0.002,0.005,0.004,0.002,0.002,0.002,0.001,0.004,0.002,13298.5,13467.435,13697.846,13481.55,13294.675,13435.295,13602.368,13800.116,14008.043,14509.237,14180.765,14784.893,14707.034,14841.838,14738.463,14883.979,14707.863,14938.966,15152.539,14894.118,14968.135,15067.066,15002.015,15182.65,15060.262,15014.774,15024.028,15023.136,15067.232,14992.533,15147.446,14982.891,14977.021,15008.481,14716.805,14890.33,14591.344,14450.494,14260.319,14566.706,14254.37,13871.745,13488.172,13356.898,13351.872,13598.194
304,153.0,Ohio,2011,corn,3400000,3074.33,490.612,906.666,3048.963,3211.074,3463.586,4070.007,5331.607,5963.362,6388.679,6145.598,6708.618,7528.214,7834.443,8060.866,7941.574,7423.747,6466.883,5242.026,4588.276,4347.438,3974.114,3922.87,0.002,0.004,0.004,0.008,0.005,0.004,0.002,0.003,0.005,0.004,0.005,0.004,13671.981,13287.799,13128.741,13675.554,13387.168,13495.864,14133.119,13987.046,14106.269,14390.179,14152.333,14287.638,14703.038,14445.67,14483.027,14598.849,14904.426,14935.711,15118.388,15159.096,15016.95,15035.131,15115.861,15243.729,15077.024,15140.489,15136.814,14961.868,14988.119,14922.667,15049.906,14905.787,14635.369,14707.939,14768.84,14791.51,14427.105,14346.666,14396.352,14264.065,14008.009,14057.244,13755.045,13790.912,13936.179,13738.749
305,120.0,Ohio,2012,corn,3900000,3818.551,3418.911,3716.706,3535.407,3781.195,4581.539,4945.858,5575.181,5931.221,6305.204,6392.224,7078.729,7094.791,7752.616,7706.924,7233.751,6787.753,5809.544,4701.118,4537.554,4383.757,4263.636,1288.147,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.004,0.004,0.001,0.004,13951.05,13830.127,13785.099,14081.48,13983.207,13889.452,13962.551,14116.891,14214.678,14779.186,14979.038,14581.29,14644.719,14814.226,14532.976,14970.043,14865.139,15119.083,15179.631,15044.866,15212.113,15225.994,15254.213,15306.318,15301.843,15120.809,15173.974,15124.902,14961.453,15103.026,15121.151,14946.247,14851.386,14602.347,14628.789,14455.463,14560.094,14827.549,14140.736,14252.328,14268.486,14001.101,13994.271,13905.036,13696.248,13467.815
306,174.0,Ohio,2013,corn,3900000,1038.521,3641.064,2341.041,3173.461,3305.582,3538.041,4203.116,5165.424,5890.789,6080.013,6694.34,6982.435,8114.212,8097.861,8130.408,7644.423,6853.346,5888.393,5339.917,4161.686,3364.498,2007.108,3623.894,0.003,0.002,0.003,0.003,0.002,0.005,0.004,0.002,0.002,0.002,0.003,0.004,13529.1,13766.162,13813.666,13600.161,13669.911,14024.943,13915.172,13857.91,14091.618,13957.199,14238.091,14377.62,14896.33,14695.043,14610.912,14865.453,14866.541,15025.407,14913.998,14966.373,14923.979,15122.117,14992.142,14947.088,15036.464,14941.712,14840.503,14919.617,14861.672,14984.957,14945.313,15012.853,14737.187,14815.075,14788.995,14736.932,14419.224,14295.704,14187.05,13993.234,13960.466,13724.742,13697.367,13327.355,13770.909,13908.428
307,176.0,Ohio,2014,corn,3700000,2682.113,473.267,288.291,1930.74,2922.092,3292.416,3781.603,4441.472,5964.854,6195.902,6419.918,7510.819,7546.348,7989.86,7972.625,7789.148,6809.139,5613.206,5017.502,4399.854,2161.78,3603.358,3942.083,0.002,0.003,0.002,0.005,0.003,0.004,0.003,0.003,0.002,0.003,0.002,0.003,13177.697,13769.524,13189.434,13120.475,13176.15,13217.571,13799.718,13509.945,14050.569,14238.328,13980.302,14429.245,14623.344,14672.921,14694.833,14789.384,14838.574,14804.002,15095.518,14997.714,15018.848,15004.781,15042.447,14946.61,14931.487,14899.89,14954.242,14909.405,14872.309,14971.989,15016.321,14875.789,14766.209,14862.917,14804.098,14519.5,14457.98,14557.711,14250.667,14286.603,13552.374,13979.151,13731.317,13823.619,13937.188,13636.4
308,153.0,Ohio,2015,corn,3550000,2235.34,1905.311,1311.476,212.113,3032.712,3420.067,4050.543,4685.515,6033.777,5973.863,6763.034,7423.686,7873.88,7975.821,7865.525,7440.836,6451.749,5554.197,4725.908,4468.748,4350.617,4195.449,4105.846,0.003,0.002,0.004,0.004,0.002,0.006,0.003,0.002,0.002,0.002,0.002,0.004,13447.633,13238.684,13869.514,13416.866,13402.616,13359.653,13123.984,13340.283,13758.014,14245.322,14043.133,14468.972,14682.877,14656.864,14651.868,15063.514,14904.062,14988.759,15045.221,14898.18,15101.504,15005.746,14833.86,15018.57,14902.645,15007.917,15052.386,14964.469,14949.168,14940.791,15056.566,15073.135,14936.857,14975.394,14722.289,14745.094,14577.287,14369.775,14557.066,14332.335,14157.079,14224.328,14073.675,14164.965,13997.436,14024.368
309,159.0,Ohio,2016,corn,3550000,3765.89,3252.723,3630.762,3156.88,3854.674,4009.274,4413.101,4865.157,5840.289,6124.729,6310.039,6975.139,7788.325,7959.675,7873.448,8028.114,7175.865,6099.667,5469.262,4793.724,4571.398,2979.024,3111.739,0.001,0.003,0.004,0.003,0.004,0.003,0.003,0.004,0.003,0.002,0.002,0.003,13719.503,13468.949,13411.792,13874.678,13939.689,13422.781,13783.933580769231,14250.362,14479.116,14424.736,14484.07,14332.109,14384.606,14991.842,14824.249,14735.948,14650.642,14816.488,15132.244,15106.146,15166.67,15152.823,15138.738,15049.107,15095.237,15142.488,15128.612,15112.096,15018.392,14952.738,15006.107,14994.119,14996.859,15008.043,14854.497,14700.341,14836.814,14484.468,14565.064,14300.418,14521.162,14164.998,13784.444,13201.11,13518.345,13840.231
310,177.0,Ohio,2017,corn,3400000,4081.124,2827.021,3815.818,3983.965,3984.185,4009.274,4755.302,5629.723,5899.935,6250.88,6449.896,7317.9,7849.933,8219.795,7965.946,7780.737,6662.511,5942.888,5579.753,4654.916,4485.345,4211.792,3124.966,0.004,0.002,0.004,0.003,0.005,0.004,0.005,0.002,0.002,0.004,0.004,0.002,13750.12,13342.761,14129.204,13858.687,13899.422,13997.807,14504.454,14063.359,14185.716,14076.902,14236.81,14501.125,14623.45,14828.432,14879.673,14487.149,14921.418,14892.21,14942.026,15079.832,15218.507,14987.842,14941.185,15004.643,15036.567,14921.899,14989.058,14920.544,14976.043,14880.622,14872.861,14678.624,14970.547,15104.898,14881.435,14834.49,14683.817,14428.021,14232.332,14116.397,13994.537,14184.337,13998.407,13718.948,13780.926,13096.142
311,187.0,Ohio,2018,corn,3500000,861.391,3383.51,1687.426,3559.413,3556.077,3781.182,4088.418,4626.111,5881.355,6493.279,6989.91,7896.544,7731.034,8182.643,8120.328,7832.217,6950.996,6289.88,5745.645,4784.459,4247.682,3789.639,4101.474,0.002,0.006,0.003,0.004,0.004,0.006,0.004,0.003,0.007,0.003,0.005,0.004,13025.896,13207.618,13465.818,13932.928,13411.577,13714.659,14180.092,14157.759,14122.673,14228.61,14178.159,14236.299,14503.361,14480.935,14762.812,14974.222,14953.91,14982.844,15214.816,14964.318,15101.303,14966.611,15135.036,15083.559,15086.053,14990.339,14988.498,15008.842,14938.365,14917.256,15113.851,15000.441,15043.625,14712.758,14907.894,14944.101,14345.408,14310.973,14226.058,13883.547,13974.151,14271.641,13693.886,13832.612,13893.523,13755.333
312,164.0,Ohio,2019,corn,2800000,3736.097,1137.17,2872.522,3298.054,3442.845,3712.836,4723.77,5781.597,6264.39,6555.341,6288.296,6614.652,7132.37,7582.124,7775.451,7713.746,6939.35,6208.637,5200.131,4307.002,4285.162,3900.793,3658.024,0.003,0.005,0.003,0.005,0.004,0.006,0.004,0.003,0.001,0.004,0.002,0.004,13973.458,13407.686,13045.701,13250.182,13824.248,13860.468,13834.33,13902.095,14088.738,14090.401,14331.139,14413.49,14712.21,14668.947,14542.317,14850.644,14706.907,14886.382,14962.093,14825.286,14848.271,14933.682,15156.656,15153.517,15196.974,15005.23,15095.085,15046.655,15002.752,14825.622,14902.863,14956.706,14998.607,14972.337,14988.111,14652.522,14549.818,14578.426,14100.304,13886.839,14086.59,14185.224,13896.443,13640.736,13864.096,13.929
313,171.0,Ohio,2020,corn,3550000,3765.793,2200.691,3495.249,3670.223,3780.131,4259.357,4644.731,5365.254,5343.49,6207.645,6393.348,7248.972,7667.547,8084.365,8059.015,7794.652,7245.592,6103.626,5293.186,4728.018,4520.965,4177.301,3268.247,0.004,0.003,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.003,0.003,0.002,13826.397,13894.178,13574.945,13839.3,14008.828,13716.225,13899.292,13803.589,14197.171,14261.775,14425.751,14628.948,14628.632,14424.932,14586.766,14750.672,14632.479,14837.382,15038.236,15142.26,15087.222,15169.193,15144.552,15273.791,15128.217,15096.232,15086.877,14976.448,14986.763,15067.429,14880.482,14974.808,14721.908,14836.919,14543.74,14748.111,14552.851,14724.044,14435.608,14696.55,14164.976,14082.615,13826.387,14107.724,13704.616,13647.06
314,193.0,Ohio,2021,corn,3550000,3848.267,3292.424,847.393,3610.371,3806.705,4309.343,4979.768,5667.846,5953.047,6443.786,6896.104,7646.716,8180.002,8168.929,8238.089,7950.937,6756.57,6257.383,5889.552,5211.144,4579.074,4370.745,4346.403,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.003,0.004,0.002,0.004,13822.5,13786.193,13764.95,13626.085,13431.078,13274.646,13756.764,14070.505,14207.64,14398.013,14462.32,14595.181,14688.277,14572.699,14705.895,14623.579,14689.175,15120.723,14846.239,15111.743,15091.663,14909.531,15007.211,15089.908,14967.61,15046.183,14924.739,15073.722,14879.937,15091.188,14869.584,14910.104,15032.628,14819.736,14809.109,14805.601,14641.753,14356.407,14265.207,14255.156,13864.063,13992.821,14068.335,13980.574,13832.369,13965.333
315,41.0,Ohio,2001,soybeans,4600000,954.431,1310.139,2669.686,3238.063,3380.991,3391.039,4376.295,5046.328,6250.727,6530.4,6533.121,7218.362,7448.806,7858.164,7829.697,7535.998,6789.976,6013.232,4804.724,4429.643,4245.219,4248.432,3992.943,0.001,0.002,0.002,0.003,0.004,0.003,0.003,0.003,0.002,0.004,0.003,0.003,13449.844,13592.403,13541.889,13616.272,13752.913,13711.747,13821.055,13986.843,14135.002,14206.623,14301.072,14617.59,14864.051,14610.035,14837.311,15070.068,14864.476,14765.568,14665.779,14941.094,15130.096,14917.295696153846,15161.578977011493,15062.081,15068.493,15042.322,15011.756,15122.154,14970.006,14962.021,14939.925,14950.279,14733.635,14734.549,14783.67,14537.778,14511.947,14440.03,14459.096,14314.518,14216.1,14241.428,14249.261,14084.599,13821.67,13399.656
316,32.0,Ohio,2002,soybeans,4750000,3086.496,3668.454,3551.37,3545.371,3210.075,3177.209,4106.316,5384.64,6047.234,6490.782,6467.889,6720.309,6854.496,7264.552,7458.566,7211.738,6445.279,6163.967,5507.313,4891.863,4002.637,2852.196,3248.125,0.002,0.002,0.004,0.004,0.005,0.003,0.002,0.002,0.003,0.003,0.003,0.003,13530.262,13796.352,13949.551,14062.775,14002.513,13896.192,14028.486,13950.947,14291.804,14367.726,14408.476,14289.387,14671.51,15052.75,14583.994,14646.793,14624.311,14708.991,15026.672,15052.498,15018.121,15.238,15204.887,15177.333,15187.912,15133.467,15224.876,15126.009,15032.199,15052.853,15077.955,15188.989,14973.649,14835.771,14796.727,14476.266,14424.026,14228.724,14188.601,14193.503,14052.431,13773.679,13548.149,13725.125,13842.191,13695.571
317,38.5,Ohio,2003,soybeans,4300000,2698.67,536.838,1573.015,431.141,3160.148,3914.739,4344.467,5216.035,6396.369,6615.224,6737.294,7112.846,7507.161,7785.21,7942.453,7448.253,6873.798,6100.642,4860.819,4509.366,4395.284,2379.667,3976.711,0.001,0.003,0.002,0.002,0.006,0.004,0.005,0.004,0.005,0.002,0.004,0.003,13509.468,13766.767,13203.09,13134.589,13572.787,13332.562,13600.593,13570.22,13787.916,14400.618,14653.8,14749.627,14674.712,14848.404,14784.275,14748.454,14691.457,14620.626,14706.371,14835.301,14903.91,15111.33,15083.288,15043.14,15016.354,14929.312,14974.276,14878.59,14989.047,14993.493,14753.016,14856.134,14870.047,14575.051,14488.064,14706.953,14490.842,14418.128,14725.76,14008.423,14309.878,13870.814,13653.227,13690.681,13684.37,13894.235
318,47.0,Ohio,2004,soybeans,4450000,2953.856,831.023,1724.657,3133.915,3423.28,3821.666,4300.574,5594.142,6145.384,6656.583,7225.487,7269.727,7580.784,8086.552,7882.043,7454.677,6660.168,6218.199,4716.631,4653.829,4014.746,3892.063,2615.333,0.003,0.002,0.004,0.003,0.005,0.004,0.004,0.003,0.004,0.002,0.004,0.003,13568.769,13430.737,13362.716,13158.197,13539.44,13662.577,13958.867,14121.232,14160.571,14174.439,14223.233,14378.425,14600.565,14780.672,14617.414,14689.722,15046.39,14861.016,14809.644,14976.819,15010.895,14956.412,14990.356,15018.792,15035.308,14911.245,15024.932,14830.301,14858.741,14892.362,14879.567,14964.953,14837.203,14932.134,14675.397,14653.397,14299.456,14626.124,14372.209,14109.79,14109.579,13948.584,14028.059,13722.272,13508.395,13466.8
319,45.0,Ohio,2005,soybeans,4500000,3325.766,775.422,2499.859,2341.732,3167.85,3718.651,4126.697,5337.86,6081.833,6194.058,6513.849,7213.122,8064.749,7920.227,7742.425,7504.076,6532.544,6198.221,5489.103,4764.216,3845.362,1194.002,1857.6,0.005,0.002,0.002,0.004,0.002,0.002,0.003,0.004,0.002,0.002,0.003,0.002,13950.059,13710.194,13170.823,13434.126,13719.543,14099.713,13692.394,13766.634,13890.776,14155.603,14291.482,14627.934,14811.58,14957.561,14427.251,14751.913,14835.317,14808.751,14877.85,15201.584,14992.288,15211.35,15196.196,15128.58,15074.396,15106.045,15147.793,15129.842,15095.252,14989.38,14951.661,15057.738,15000.316,14808.141,14899.22,14708.824,14622.906,14345.006,14364.781,14311.194,13977.957,13689.39,13349.893,13411.975,13444.507,13926.058
320,47.0,Ohio,2006,soybeans,4650000,3748.539,3786.175,2617.188,3409.742,3598.074,3846.526,4569.535,5613.734,5971.754,6578.096,6760.283,7436.686,7850.533,7945.557,7686.87,7543.017,6689.728,5974.018,4770.966,4439.666,4198.407,3698.619,3936.59,0.003,0.002,0.003,0.004,0.004,0.003,0.004,0.003,0.004,0.004,0.003,0.003,13841.539,14015.051,13929.256,13998.092,13645.067,13932.939,13905.833,13942.513,14079.427,14097.552,14312.888,14539.002,14666.392,14795.793,14724.844,14859.459,14827.362,14672.107,15123.959,14996.243,15073.774,15007.973,14996.289,14941.176,15120.473,15001.567,15098.603,15049.36,15006.563,14996.933,14721.389,14915.092,14689.44,14710.407,14647.832,14589.571,14329.088,14293.043,14042.774,14450.362,14147.678,14103.873,13791.994,14122.151,13935.237,14015.39
321,47.0,Ohio,2007,soybeans,4250000,3825.422,3017.896,446.574,1877.17,3273.522,4238.461,4265.135,5326.913,5797.251,6630.648,6500.641,7225.521,7473.054,7969.453,7988.39,7534.985,6527.989,5999.469,5251.528,5002.808,4366.193,911.267,3609.941,0.004,0.002,0.003,0.003,0.001,0.002,0.002,0.004,0.002,0.003,0.003,0.004,13911.744,13693.112,13661.842,13484.665,13141.947,13140.286,13599.705,13945.486,14193.571,14160.557,14607.762,14758.678,14324.896,14802.156,14853.981,14822.657,15047.945,15097.043,15199.175,15030.2,15203.239,15147.004,15071.753,15161.296,15061.942,14896.125,15140.836,15063.577,15066.305,15060.778,15110.004,14933.107,14949.738,15014.254,15036.591,14865.239,14759.593,14449.874,14339.362,14328.736,14006.73,13873.868,13552.34,13565.975,13840.879,13915.238
322,36.0,Ohio,2008,soybeans,4500000,2945.275,3462.048,1868.405,876.096,2225.829,3461.953,4089.757,5273.543,6101.672,6138.393,6748.631,7313.632,7568.734,7823.238,7619.118,7306.118,6430.373,5614.17,5070.86,4102.47,3229.878,2927.437,3442.894,0.002,0.005,0.006,0.003,0.004,0.005,0.003,0.002,0.002,0.001,0.002,0.004,13633.795,13906.151,13517.944,13470.246,13985.313,13568.314,13511.728,13723.501,13804.694,14111.544,14181.128,14329.043,14692.452,14820.977,14870.437,14766.812,14688.543,14633.018,14904.9,15068.026,15099.751,14965.028,14947.722,15015.566,15079.488,14985.739,15054.846,14912.448,14990.33,15030.979,15133.802,14857.821,14860.038,14987.207,14705.028,14853.994,14491.271,14263.832,14650.367,14415.723,13741.774,13840.298,13637.408,13637.691,13726.596,13863.174
323,49.0,Ohio,2009,soybeans,4550000,2671.544,425.796,2387.912,2992.047,3344.969,3580.223,3996.823,4333.258,6053.731,6409.142,6823.691,7240.423,7389.09,8045.022,7978.662,7812.906,6996.34,5859.146,4852.902,4337.575,4260.125,3789.4,3042.616,0.003,0.002,0.002,0.004,0.004,0.004,0.003,0.002,0.003,0.004,0.001,0.003,13662.716,12984.551,13486.963,13549.817,13544.023,13900.754,13799.913,13833.624,14232.454,14501.972,14510.029,14470.635,14491.989,14761.177,14978.584,14666.886,14806.177,15012.087,14907.002,14953.879,14999.785,15132.738,15025.564,15029.341,15009.392,14904.142,14872.575,14979.2,15073.629,14930.837,14853.593,14842.002,14900.932,14589.314,14519.182,14310.264,14405.949,14493.119,14393.864,14375.825,14285.018,14058.317,13730.747,13665.068,13746.557,13737.28
324,48.0,Ohio,2010,soybeans,4600000,688.591,1902.455,154.947,484.199,3392.892,3791.242,4616.066,5866.587,6035.724,6441.072,7055.344,7547.063,7800.762,7974.78,7865.555,6848.878,5954.52,5183.373,4612.638,4103.204,3898.327,1227.709,3456.633,0.002,0.003,0.003,0.002,0.005,0.004,0.002,0.002,0.002,0.001,0.004,0.002,13298.5,13467.435,13697.846,13481.55,13294.675,13435.295,13602.368,13800.116,14008.043,14509.237,14180.765,14784.893,14707.034,14841.838,14738.463,14883.979,14707.863,14938.966,15152.539,14894.118,14968.135,15067.066,15002.015,15182.65,15060.262,15014.774,15024.028,15023.136,15067.232,14992.533,15147.446,14982.891,14977.021,15008.481,14716.805,14890.33,14591.344,14450.494,14260.319,14566.706,14254.37,13871.745,13488.172,13356.898,13351.872,13598.194
325,48.0,Ohio,2011,soybeans,4550000,3074.33,490.612,906.666,3048.963,3211.074,3463.586,4070.007,5331.607,5963.362,6388.679,6145.598,6708.618,7528.214,7834.443,8060.866,7941.574,7423.747,6466.883,5242.026,4588.276,4347.438,3974.114,3922.87,0.002,0.004,0.004,0.008,0.005,0.004,0.002,0.003,0.005,0.004,0.005,0.004,13671.981,13287.799,13128.741,13675.554,13387.168,13495.864,14133.119,13987.046,14106.269,14390.179,14152.333,14287.638,14703.038,14445.67,14483.027,14598.849,14904.426,14935.711,15118.388,15159.096,15016.95,15035.131,15115.861,15243.729,15077.024,15140.489,15136.814,14961.868,14988.119,14922.667,15049.906,14905.787,14635.369,14707.939,14768.84,14791.51,14427.105,14346.666,14396.352,14264.065,14008.009,14057.244,13755.045,13790.912,13936.179,13738.749
326,45.0,Ohio,2012,soybeans,4600000,3818.551,3418.911,3716.706,3535.407,3781.195,4581.539,4945.858,5575.181,5931.221,6305.204,6392.224,7078.729,7094.791,7752.616,7706.924,7233.751,6787.753,5809.544,4701.118,4537.554,4383.757,4263.636,1288.147,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.004,0.004,0.001,0.004,13951.05,13830.127,13785.099,14081.48,13983.207,13889.452,13962.551,14116.891,14214.678,14779.186,14979.038,14581.29,14644.719,14814.226,14532.976,14970.043,14865.139,15119.083,15179.631,15044.866,15212.113,15225.994,15254.213,15306.318,15301.843,15120.809,15173.974,15124.902,14961.453,15103.026,15121.151,14946.247,14851.386,14602.347,14628.789,14455.463,14560.094,14827.549,14140.736,14252.328,14268.486,14001.101,13994.271,13905.036,13696.248,13467.815
327,49.5,Ohio,2013,soybeans,4500000,1038.521,3641.064,2341.041,3173.461,3305.582,3538.041,4203.116,5165.424,5890.789,6080.013,6694.34,6982.435,8114.212,8097.861,8130.408,7644.423,6853.346,5888.393,5339.917,4161.686,3364.498,2007.108,3623.894,0.003,0.002,0.003,0.003,0.002,0.005,0.004,0.002,0.002,0.002,0.003,0.004,13529.1,13766.162,13813.666,13600.161,13669.911,14024.943,13915.172,13857.91,14091.618,13957.199,14238.091,14377.62,14896.33,14695.043,14610.912,14865.453,14866.541,15025.407,14913.998,14966.373,14923.979,15122.117,14992.142,14947.088,15036.464,14941.712,14840.503,14919.617,14861.672,14984.957,14945.313,15012.853,14737.187,14815.075,14788.995,14736.932,14419.224,14295.704,14187.05,13993.234,13960.466,13724.742,13697.367,13327.355,13770.909,13908.428
328,52.5,Ohio,2014,soybeans,4700000,2682.113,473.267,288.291,1930.74,2922.092,3292.416,3781.603,4441.472,5964.854,6195.902,6419.918,7510.819,7546.348,7989.86,7972.625,7789.148,6809.139,5613.206,5017.502,4399.854,2161.78,3603.358,3942.083,0.002,0.003,0.002,0.005,0.003,0.004,0.003,0.003,0.002,0.003,0.002,0.003,13177.697,13769.524,13189.434,13120.475,13176.15,13217.571,13799.718,13509.945,14050.569,14238.328,13980.302,14429.245,14623.344,14672.921,14694.833,14789.384,14838.574,14804.002,15095.518,14997.714,15018.848,15004.781,15042.447,14946.61,14931.487,14899.89,14954.242,14909.405,14872.309,14971.989,15016.321,14875.789,14766.209,14862.917,14804.098,14519.5,14457.98,14557.711,14250.667,14286.603,13552.374,13979.151,13731.317,13823.619,13937.188,13636.4
